25-Mar-16,417.18
26-Mar-16,417.94
27-Mar-16,426.76
28-Mar-16,424.23
29-Mar-16,416.52
30-Mar-16,414.82
31-Mar-16,416.73
1-Apr-16,417.96
2-Apr-16,420.87
3-Apr-16,420.9
4-Apr-16,421.44
5-Apr-16,424.03
6-Apr-16,423.41
7-Apr-16,422.75
8-Apr-16,420.35
9-Apr-16,419.41
10-Apr-16,421.56
11-Apr-16,422.48
12-Apr-16,425.19
13-Apr-16,423.73
14-Apr-16,424.28
15-Apr-16,429.71
16-Apr-16,430.57
17-Apr-16,427.4
18-Apr-16,428.59
19-Apr-16,435.51
20-Apr-16,441.39
21-Apr-16,449.43
22-Apr-16,445.74
23-Apr-16,450.28
24-Apr-16,458.56
25-Apr-16,461.43
26-Apr-16,466.09
27-Apr-16,444.69
28-Apr-16,449.01
29-Apr-16,455.1
30-Apr-16,448.32
1-May-16,451.88
2-May-16,444.67
3-May-16,450.3
4-May-16,446.72
5-May-16,447.98
6-May-16,459.6
7-May-16,458.54
8-May-16,458.55
9-May-16,460.48
10-May-16,450.89
11-May-16,452.73
12-May-16,454.77
13-May-16,455.67
14-May-16,455.67
15-May-16,457.57
16-May-16,454.16
17-May-16,453.78
18-May-16,454.62
19-May-16,438.71
20-May-16,442.68
21-May-16,443.19
22-May-16,439.32
23-May-16,444.15
24-May-16,445.98
25-May-16,449.6
26-May-16,453.38
27-May-16,473.46
28-May-16,530.04
29-May-16,526.23
30-May-16,533.86
31-May-16,531.39
1-Jun-16,536.92
2-Jun-16,537.97
3-Jun-16,569.19
4-Jun-16,572.73
5-Jun-16,574.98
6-Jun-16,585.54
7-Jun-16,576.6
8-Jun-16,581.64
9-Jun-16,574.63
10-Jun-16,577.47
11-Jun-16,606.73
12-Jun-16,672.78
13-Jun-16,704.38
14-Jun-16,685.56
15-Jun-16,694.47
16-Jun-16,766.31
17-Jun-16,748.91
18-Jun-16,756.23
19-Jun-16,763.78
20-Jun-16,737.23
21-Jun-16,666.65
22-Jun-16,596.12
23-Jun-16,623.98
24-Jun-16,665.3
25-Jun-16,665.12
26-Jun-16,629.37
27-Jun-16,655.27
28-Jun-16,647
29-Jun-16,639.89
30-Jun-16,673.34
1-Jul-16,676.3
2-Jul-16,703.7
3-Jul-16,658.66
4-Jul-16,683.66
5-Jul-16,670.63
6-Jul-16,677.33
7-Jul-16,640.56
8-Jul-16,666.52
9-Jul-16,650.96
10-Jul-16,649.36
11-Jul-16,647.66
12-Jul-16,664.55
13-Jul-16,654.47
14-Jul-16,658.08
15-Jul-16,663.25
16-Jul-16,660.77
17-Jul-16,679.46
18-Jul-16,673.11
19-Jul-16,672.86
20-Jul-16,665.68
21-Jul-16,665.01
22-Jul-16,650.62
23-Jul-16,655.56
24-Jul-16,661.28
25-Jul-16,654.1
26-Jul-16,651.78
27-Jul-16,654.35
28-Jul-16,655.03
29-Jul-16,656.99
30-Jul-16,655.05
31-Jul-16,624.68
